filename,wavenumber,wavenumber_calibrated,sum_withoutIR,sum_withIR,depletion,-ln(depletion),yield_IR
fullrange_depletion_data_C8H6Br0(0)_1000-402,444.0,446.0319,0.2568949162960052,0.2290634214878082,0.8916619479689182,0.1146682003316174,-6.247813396504304e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,446.0,447.9495,0.2367175221443176,0.2263498455286026,0.956202327052941,0.0447857491464305,-2.4545980648609526e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,448.0,449.8671,0.1966910660266876,0.2201356142759323,1.1191947795232533,-0.1126094798865377,6.208315650593633e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,450.0,451.7847,0.2073942571878433,0.2186704874038696,1.054370985816705,-0.0529443671423409,2.9361598555213726e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,452.0,453.7023,0.1874738484621048,0.2227430641651153,1.1881287229783395,-0.1723795677460961,9.616335977692095e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,454.0,455.6199,0.2498056143522262,0.2754461467266083,1.102641937975937,-0.0977090619806206,5.4830903482417205e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,456.0,457.5375,0.204686239361763,0.2279157638549804,1.1134884522068995,-0.1074978369447597,6.068198999831148e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,458.0,459.4551,0.1986324191093444,0.2263122200965881,1.1393518797755078,-0.1304595742212141,7.408126567356722e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,460.0,461.3727,0.1887532323598861,0.1966788321733474,1.0419892137176754,-0.0411315917590521,2.34954150369308e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,462.0,463.2903,0.2101802676916122,0.207171082496643,0.9856828367952007,0.0144206426615862,-8.286482352828217e-07
fullrange_depletion_data_C8H6Br0(0)_1000-402,464.0,465.2079,0.2612747550010681,0.2579454779624939,0.9872575632553532,0.0128243179124839,-7.413114114221302e-07
fullrange_depletion_data_C8H6Br0(0)_1000-402,466.0,467.1255,0.1577480584383011,0.1812010258436203,1.1486735725149493,-0.1386078614755186,8.060053352387431e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,468.0,469.0431,0.2086250483989715,0.2153994888067245,1.0324718458293545,-0.0319557775193886,1.8693297462919328e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,470.0,470.9607,0.2143305242061615,0.2175311595201492,1.014933175411399,-0.0148227732932936,8.722787697059976e-07
fullrange_depletion_data_C8H6Br0(0)_1000-402,472.0,472.8783,0.2138631790876388,0.223947212100029,1.0471517960941643,-0.0460739033223842,2.7275516727550735e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,474.0,474.7959,0.1910363435745239,0.222392052412033,1.1641347832082911,-0.1519781357400094,9.050948134169763e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,476.0,476.7135,0.2132359445095062,0.2105386704206466,0.9873507531994012,0.0127299296296627,-7.626702234112909e-07
fullrange_depletion_data_C8H6Br0(0)_1000-402,478.0,478.6311,0.2222887426614761,0.2055231481790542,0.9245774019786768,0.0784185085890386,-4.726395223408268e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,480.0,480.5487,0.2120806127786636,0.2035014182329177,0.9595474832265812,0.041293477289768,-2.5037815068049855e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,482.0,482.4663,0.2230159640312194,0.2199247181415558,0.9861389030911216,0.0139580589555363,-8.514249327151333e-07
fullrange_depletion_data_C8H6Br0(0)_1000-402,484.0,484.3839,0.2173224985599517,0.2052463889122009,0.94443230807776,0.057171264193121,-3.5083938927586044e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,486.0,486.3015,0.2389368563890457,0.2553650736808777,1.0687554759868565,-0.0664948649860985,4.105166048639645e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,488.0,488.2191,0.2013655304908752,0.1898340433835983,0.9427335598145014,0.0589715815377535,-3.662691329440557e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,490.0,490.1367,0.2155486494302749,0.2194530069828033,1.018113579291024,-0.017951482917542,1.121697260425662e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,492.0,492.0543,0.2439552098512649,0.2359354197978973,0.967125973418411,0.0334265196056852,-2.1012955143230873e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,494.0,493.9719,0.2180976271629333,0.2331635504961013,1.0690788044287745,-0.0667973472199604,4.224532896430274e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,496.0,495.8895,0.2382034957408905,0.2053012102842331,0.8618732048649388,0.1486471132620465,-9.45806584542694e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,498.0,497.8071,0.2182731926441192,0.2054443955421447,0.941225961161016,0.0605720394653313,-3.877459676307988e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,500.0,499.7247,0.1863536983728408,0.2190318405628204,1.1753554797962735,-0.1615706378381642,1.0405660254837794e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,502.0,501.6423,0.2215718775987625,0.2057230770587921,0.9284710645063428,0.0742160623730438,-4.808837390185199e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,504.0,503.5599,0.244217500090599,0.1974882781505584,0.8086573569760352,0.2123799906081889,-1.3845021495702466e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,506.0,505.4775,0.1877196729183197,0.1768743842840194,0.942226147820856,0.0595099612217819,-3.903106788041687e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,508.0,507.3951,0.1912539601325988,0.189951479434967,0.9931897844273196,0.0068335109151986,-4.509291026758812e-07
fullrange_depletion_data_C8H6Br0(0)_1000-402,510.0,509.3127,0.166924387216568,0.1403558105230331,0.8408346609110823,0.1733602365403805,-1.1509603144851259e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,512.0,511.2303,0.1869862675666809,0.1850609481334686,0.9897034180195844,0.0103499584938777,-6.913513781794729e-07
fullrange_depletion_data_C8H6Br0(0)_1000-402,514.0,513.1478999999999,0.1941412091255188,0.1894451379776001,0.9758110543914325,0.0244863031224151,-1.645643259243853e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,516.0,515.0654999999999,0.2095194458961486,0.2003208100795745,0.9560965056144072,0.0448964237301662,-3.03584332980221e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,518.0,516.9830999999999,0.2259053289890289,0.1873443126678466,0.8293045299384905,0.1871678451758671,-1.2733766052948799e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,520.0,518.9006999999999,0.2902068793773651,0.2590090036392212,0.8924978077532878,0.1137312216301968,-7.78513659653313e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,524.0,522.7359,0.2237644344568252,0.2269783318042755,1.0143628604574797,-0.0142606917055371,9.88229026824624e-07
fullrange_depletion_data_C8H6Br0(0)_1000-402,526.0,524.6535,0.1423710733652115,0.1455638408660888,1.0224256755632324,-0.0221779173571369,1.5463484160916693e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,528.0,526.5711,0.2003913819789886,0.1886770874261856,0.9415429224694338,0.0602353424716982,-4.225814688458911e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,530.0,528.4887,0.2049139142036438,0.1917561590671539,0.9357888643744628,0.066365400199297,-4.6846391988874425e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,532.0,530.4063,0.2101700156927108,0.2011969238519668,0.9573055565934604,0.043632652603491,-3.099019496581969e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,534.0,532.3239,0.2284696847200393,0.1763486415147781,0.771868888123477,0.2589405774177409,-1.8505207663151225e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,536.0,534.2415,0.2626654207706451,0.236513003706932,0.9004344881523293,0.1048778675374721,-7.541569820275443e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,538.0,536.1591,0.2245292961597442,0.184330016374588,0.820961983702314,0.197278475471101,-1.4273963006720112e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,540.0,538.0767,0.1560506075620651,0.1673621833324432,1.0724865859037378,-0.0699798644259556,5.094807936004498e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,542.0,539.9943,0.2372646182775497,0.218570664525032,0.9212105290361932,0.0820666814046669,-6.011936002600108e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,544.0,541.9119,0.2356715649366378,0.2205694317817688,0.9359187301237236,0.0662266330651025,-4.881753117378237e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,546.0,543.8295,0.1820674538612365,0.1769821792840957,0.9720692827339884,0.028328198528982,-2.1011674051672243e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,548.0,545.7471,0.1836023330688476,0.1408309489488601,0.7670433517642231,0.2652119580071594,-1.979412300265311e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,550.0,547.6647,0.2118555456399917,0.2147160321474075,1.013502061033024,-0.0134117204875481,1.007237823131052e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,552.0,549.5823,0.2062913626432418,0.1857301294803619,0.9003291611465172,0.1049948479151838,-7.934559013852973e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,554.0,551.4999,0.206355795264244,0.1924041360616684,0.9323902719344024,0.0700038052357496,-5.323369751655888e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,556.0,553.4175,0.2758844792842865,0.2530485391616821,0.91722644136471,0.0864009000616381,-6.611444184139849e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,558.0,555.3351,0.1498887240886688,0.1542110741138458,1.0288370593015392,-0.0284290957240819,2.1890571777559552e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,560.0,557.2527,0.2091564238071441,0.2105160355567932,1.0065004541811382,-0.0064794173456333,5.020522414807336e-07
fullrange_depletion_data_C8H6Br0(0)_1000-402,562.0,559.1703,0.2328054308891296,0.2206269651651382,0.9476882232623206,0.053729709234755,-4.1893751238709105e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,564.0,561.0879,0.2110378891229629,0.2205796241760254,1.045213374208377,-0.0442210504190183,3.46967281465845e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,566.0,563.0055,0.1963392496109008,0.2315847277641296,1.179513155026706,-0.1651017728569849,1.3035834008551202e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,568.0,564.9231,0.2085146754980087,0.2276318669319152,1.0916827143617005,-0.0877202804897157,6.969756723191579e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,570.0,566.8407,0.2287398129701614,0.2194592356681823,0.9594273634245312,0.04141866892781,-3.311670922737691e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,572.0,568.7583,0.2001664489507675,0.2127405107021331,1.0628180287819282,-0.0609238982353002,4.902019748506809e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,574.0,570.6759,0.2241325974464416,0.1976875811815261,0.882011735168354,0.1255499178843192,-1.0165834778678152e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,576.0,572.5935,0.2035029977560043,0.1732940226793289,0.8515551347656544,0.1606910308104113,-1.3093640051005706e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,578.0,574.5110999999999,0.2654560506343841,0.2694580554962158,1.0150759602286996,-0.0149634473572958,1.2270025733010594e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,580.0,576.4287,0.2337191253900528,0.2386087626218795,1.0209209974736406,-0.0207051585919017,1.7085997235683282e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,582.0,578.3463,0.2563363015651703,0.2554735541343689,0.9966343142756858,0.0033713623853284,-2.7997423615396475e-07
fullrange_depletion_data_C8H6Br0(0)_1000-402,584.0,580.2639,0.2793120443820953,0.2721059322357178,0.9742004962144788,0.0261381482539646,-2.184445493625262e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,586.0,582.1815,0.2423358559608459,0.266888827085495,1.10131794582068,-0.0965075951805589,8.116794605694641e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,588.0,584.0991,0.2593077719211578,0.233506441116333,0.9004991997977226,0.1048060029864848,-8.870922589195425e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,590.0,586.0167,0.2441487908363342,0.2374556064605713,0.9725856337324656,0.0277971521142792,-2.3678021123309032e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,592.0,587.9343,0.2460184842348098,0.2525984644889831,1.0267458775491562,-0.0263944587981689,2.2626804789357513e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,594.0,589.8519,0.2405328452587127,0.2854727208614349,1.1868346734700022,-0.1712898249413574,1.4777817569672743e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,596.0,591.7695,0.2078821063041687,0.186449259519577,0.8968990301010729,0.1088119872490276,-9.447711898936691e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,598.0,593.6871,0.328613132238388,0.2677735686302185,0.8148596095543915,0.2047394387948952,-1.7890623137058036e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,600.0,595.6047,0.2180446535348892,0.1755465865135193,0.8050946614264503,0.2167954166428517,-1.906562334956206e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,602.0,597.5223,0.2664594054222107,0.2328298538923263,0.873791088452676,0.1349139611289891,-1.19409162563211e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,604.0,599.4399,0.2758833765983581,0.2121788263320922,0.7690888409017501,0.2625487883186946,-2.3386946091002832e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,606.0,601.3575,0.2337410002946853,0.2175859659910202,0.9308848927518152,0.0716196476391225,-6.420684092844681e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,608.0,603.2751,0.2786027789115906,0.2273621410131454,0.8160799468740928,0.2032429547067719,-1.833804929837794e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,610.0,605.1927,0.1966658234596252,0.1904978454113006,0.9686372652867627,0.0318650764031374,-2.893636664570431e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,612.0,607.1103,0.2988224029541015,0.2592876851558685,0.8676982802915701,0.1419112281005609,-1.2970002939455805e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,614.0,609.0279,0.2365215867757797,0.2243311107158661,0.9484593511057826,0.0529163465024464,-4.867548975914518e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,616.0,610.9455,0.3562899827957153,0.3166125416755676,0.8886372251927795,0.1180661974010095,-1.093065268414247e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,618.0,612.8631,0.2784451246261596,0.2547453343868255,0.9148852389814566,0.0889566434507867,-8.288993960518815e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,620.0,614.7807,0.2817995548248291,0.2520918250083923,0.8945785069287865,0.1114026136142934,-1.044779410744696e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,622.0,616.6983,0.274861067533493,0.2612109780311584,0.9503382213245924,0.0509373353015643,-4.808106822254183e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,624.0,618.6159,0.3470233976840973,0.2896196544170379,0.8345824989030994,0.1808236804872744,-1.7179270533737776e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,626.0,620.5335,0.2541159391403198,0.253229945898056,0.9965134290857112,0.0034926631674961,-3.3398003934513603e-07
fullrange_depletion_data_C8H6Br0(0)_1000-402,628.0,622.4511,0.3328119218349457,0.2978660464286804,0.8949981262281936,0.1109336543092569,-1.0676880487497737e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,630.0,624.3687,0.288015067577362,0.2383937686681747,0.8277128369478141,0.1890890000316232,-1.8317552303177043e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,632.0,626.2863,0.271780401468277,0.2405958026647567,0.8852581031043912,0.1218760345675814,-1.1883447688944763e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,633.0,627.2451,0.1682402193546295,0.1590075194835662,0.9451219220559748,0.0564413417618562,-5.521206959335213e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,634.0,628.2039,0.2714333236217499,0.2061998695135116,0.7596704294158705,0.274870585258597,-2.6976042088936385e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,636.0,630.1215,0.4012476205825805,0.3012135326862335,0.750692383543346,0.286759320260769,-2.832671242973289e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,638.0,632.0391,0.2965839803218841,0.2148168385028839,0.7243035792753947,0.3225446660901886,-3.2070077399783024e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,640.0,633.9567,0.3449694514274597,0.2317697554826736,0.6718558832488687,0.3977114209097922,-3.980270236261642e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,642.0,635.8743,0.2718406319618225,0.2199191600084304,0.8090003264828934,0.2119559583601996,-2.135144712110793e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,644.0,637.7918999999999,0.3504213094711303,0.2726314961910248,0.7780106084372864,0.251015119373204,-2.5451980861629525e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,645.0,638.7507,0.1207283064723014,0.1091422066092491,0.9040316210704856,0.1008909401414419,-1.0263487254171992e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,646.0,639.7095,0.2944194972515106,0.2363454848527908,0.802750792862371,0.2197109583301973,-2.2424164701915444e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,648.0,641.6271,0.2797298729419708,0.2533433735370636,0.905671499695776,0.0990786218055547,-1.0178650111479024e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,650.0,643.5447,0.3835683465003967,0.3110817372798919,0.8110203569145928,0.2094621241773189,-2.1660287865600693e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,652.0,645.4623,0.341009110212326,0.3196713924407959,0.937427719282208,0.0646156235421967,-6.725856019385796e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,654.0,647.3799,0.239314004778862,0.2330165207386016,0.9736852674122456,0.0266671616323359,-2.794093498649133e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,656.0,649.2975,0.3806458115577698,0.328438937664032,0.8628465825485263,0.1475183759517482,-1.5558480625825386e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,657.0,650.2563,0.1331078708171844,0.1274369806051254,0.9573962818483692,0.0435378856239485,-4.606996736263701e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,658.0,651.2151,0.170007437467575,0.1937390714883804,1.139591740069205,-0.1306700755188279,1.3872569883208213e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,660.0,653.1327,0.27893927693367,0.2793266475200653,1.0013887272909483,-0.0013877639010249,1.4830605320456024e-07
fullrange_depletion_data_C8H6Br0(0)_1000-402,661.0,654.0915,0.1481495052576065,0.1544954627752304,1.0428348208560627,-0.0419427942113791,4.497104221664445e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,662.0,655.0503,0.2287918776273727,0.2355339527130127,1.0294681575043525,-0.0290423169484532,3.1242073651323692e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,663.0,656.0091,0.1742203533649444,0.1672132611274719,0.9597802891445492,0.0410508861883824,-4.430623247336431e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,664.0,656.9679,0.2491516917943954,0.1997098177671432,0.8015591478782631,0.2211965131759257,-2.395272621231794e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,666.0,658.8855,0.2784446477890014,0.2563048899173736,0.920487759246122,0.08285157633754,-9.031259235150873e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,668.0,660.8031,0.3107016980648041,0.2814174592494964,0.9057480567447695,0.0989940946745904,-1.0862516540491615e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,669.0,661.7619,0.1836117506027221,0.1704420745372772,0.9282743287277948,0.0744279770275797,-8.19398622087774e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,670.0,662.7207,0.2506907284259796,0.2054534703493118,0.8195495367511176,0.1990004350947861,-2.1981209351778512e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,672.0,664.6383,0.2645659744739532,0.3059634566307068,1.1564731906250068,-0.1453750209463923,1.616465720014194e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,674.0,666.5559,0.3172553777694702,0.2852771580219269,0.8992035376283521,0.1062458656552178,-1.1892431314314622e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,676.0,668.4735,0.3083424568176269,0.2842610478401184,0.9219004439866944,0.0813180395780792,-9.162841223479957e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,678.0,670.3911,0.2814649641513824,0.2528407275676727,0.8983026655910378,0.1072482233785213,-1.2165242038180166e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,680.0,672.3087,0.299004316329956,0.2463998347520828,0.8240678187407056,0.1935024481625054,-2.209567273235522e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,681.0,673.2675,0.1948686391115188,0.1626022160053253,0.8344196210672554,0.1810188603907774,-2.073913658030666e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,682.0,674.2263,0.3592146635055542,0.3074714243412018,0.8559545463445359,0.1555380043150477,-1.7879284211444587e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,683.0,675.1851,0.1909796446561813,0.1440973579883575,0.7545168399898037,0.2816776816199893,-3.248728982440777e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,684.0,676.1439,0.4717438519001007,0.3544847667217254,0.7514348417979876,0.2857707777424284,-3.306945059357456e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,686.0,678.0615,0.4414551556110382,0.3820563852787018,0.8654477820060343,0.1445082389346271,-1.6834492839062578e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,688.0,679.9791,0.3725322484970093,0.3024918138980865,0.8119882644213954,0.2082693916079107,-2.4424959018544216e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,689.0,680.9379,0.2917954921722412,0.2607543170452118,0.8936201005164727,0.1124745376165743,-1.3234700124284821e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,690.0,681.8967,0.3163085579872131,0.2504163086414337,0.7916836339646456,0.2335934190347808,-2.75786280788068e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,691.0,682.8555,0.2158883363008499,0.1884152591228485,0.8727440414394761,0.1361129603597696,-1.6123687462338593e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,692.0,683.8143,0.3559226393699646,0.3563765585422516,1.001275330990719,-0.0012745184469191,1.514832186754657e-07
fullrange_depletion_data_C8H6Br0(0)_1000-402,693.0,684.7731,0.2341165393590927,0.1933792233467102,0.8259955656106005,0.1911658739857383,-2.2797275174986508e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,694.0,685.7319,0.3692241311073303,0.3645747900009155,0.987407808117874,0.0126721454330463,-1.5162735783317488e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,696.0,687.6495,0.387057214975357,0.351527988910675,0.908206785224391,0.0962831892777173,-1.159817277156598e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,697.0,688.6083,0.2154671996831894,0.1919140368700027,0.8906879430009864,0.1157611451791166,-1.39913223464692e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,698.0,689.5671,0.3994607031345367,0.3627652823925018,0.908137595377746,0.0963593751017466,-1.1685503449345895e-05
fullrange_depletion_data_C8H6Br0(0)_1000-402,699.0,690.5259,0.2025981843471527,0.1886368989944458,0.9310887933290448,0.071400632107841,-8.687877268802281e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,700.0,691.4847,0.4695740342140198,0.450804203748703,0.960027963435555,0.0407928663657808,-4.980290455888562e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,701.0,692.4435,0.1653342247009277,0.1772012710571289,1.0717761030885615,-0.0693171817753418,8.491234515005059e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,702.0,693.4023,0.2967166900634765,0.2857369780540466,0.9629959743515571,0.0377060475130426,-4.634480899929805e-06
fullrange_depletion_data_C8H6Br0(0)_1000-402,703.0,694.3611,0.190140888094902,0.1918599754571914,1.0090411240817987,-0.0090004978073181,1.1099857985330335e-06
